c1|c2|res_in|res_calc
OntoQSAR2_v1.hartree-fock_method|OntoQSAR2_v1.lipinski|0|0.25
OntoQSAR2_v1.hartree-fock_method|OntoQSAR2_v1.three_dimensional_QSAR|0|0.1667
OntoQSAR2_v1.hartree-fock_method|OntoQSAR2_v1.Atom-type_H_E-State|0|0.25
OntoQSAR2_v1.hartree-fock_method|OntoQSAR2_v1.aromatic_atom_count|0|0.25
OntoQSAR2_v1.hartree-fock_method|OntoQSAR2_v1.aldehyde|0|0.25
OntoQSAR2_v1.hartree-fock_method|OntoQSAR2_v1.Validation|0|0.3333
OntoQSAR2_v1.hartree-fock_method|OntoQSAR2_v1.Contribution|0|0.5
OntoQSAR2_v1.hartree-fock_method|OntoQSAR2_v1.Pharmacokinetics|0|0.3333
OntoQSAR2_v1.hartree-fock_method|OntoQSAR2_v1.hydrogen_bond_donors_count|0|0.25
OntoQSAR2_v1.hartree-fock_method|OntoQSAR2_v1.amine|0|0.25
OntoQSAR2_v1.hartree-fock_method|OntoQSAR2_v1.Sum_of_atom-type_H_E-State(OH)|0|0.2
OntoQSAR2_v1.hartree-fock_method|OntoQSAR2_v1.Monte_Carlo|0|0.25
OntoQSAR2_v1.hartree-fock_method|OntoQSAR2_v1.ether|0|0.25
OntoQSAR2_v1.hartree-fock_method|OntoQSAR2_v1.Chemical_Descriptor|0|0.3333
OntoQSAR2_v1.hartree-fock_method|OntoQSAR2_v1.Moreau-Broto_autocorrelation(van_der_Waals_volumes)_descriptors|0|0.25
OntoQSAR2_v1.hartree-fock_method|OntoQSAR2_v1.semi-empirical_quantum_chemistry_method|0|0.5
OntoQSAR2_v1.hartree-fock_method|OntoQSAR2_v1.Esolv.Water|0|0.5
OntoQSAR2_v1.hartree-fock_method|OntoQSAR2_v1.Tissue_Distribution|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Diagnosis|0|0.3333
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.bioassay|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.hartree-fock_method|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.heavy_atom_count|0|1.0
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.AlogP_descriptor|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Inhibitor|0|0.3333
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.bond_count|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Highest_Occupied_Molecular_Orbital_Energy|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.atomic_QSAR_descriptor|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.polar_surface_area_descriptor|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.alcohol|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Abs.máx(eV)|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.pIC50|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.molar_refractivity|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.internal_validation|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Genetic_Algorithm|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Quantum_Chemistry_Computational_Method|0|0.3333
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.FreeE|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.ZeroE|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.y_scrambling|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.plane_polarized_light_method|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.cycle_count|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Functional_Group_Descriptor|0|0.3333
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.pKi|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.non-linear_dimensional_QSAR|0|0.1667
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.IC50|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.partition_coefficient|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Lowest_Unoccupied_Molecular_Orbital_Energy|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Metabolism|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Moreau-Broto_autocorrelation(polarizability)_descriptors|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.carboxylic_acid|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.split_validation|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.atom_count|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.acidic_group_count|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.rotatable_bond_count|0|0.3333
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|0|0.3333
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.phenols|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Toxicity|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.hydrocarbon|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Assay_method|0|0.3333
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.hydrogen_bond_acceptors_count|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.hydrogen_bond_acceptors_count(using_Lipinski’s_definition)|0|0.3333
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.QSAR_descriptor|0|0.2
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Moreau-Broto_autocorrelation(mass)_descriptors|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.ab_initio_quantum_chemistry_computational_method|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.in_vivo|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Trial_and_Error|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Algorithm|0|0.3333
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.two_dimensional_QSAR|0|0.1667
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.in_vitro|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.zagreb_index|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.cross-validation_information|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.valence_electron_computational_method|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Osc.Force|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.tumor_size|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.pi-electron_computational_method|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.amide|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.drug|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Charges|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Excretion|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.ketone|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Dipole|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Transition|0|0.25
OntoQSAR2_v1.heavy_atom_count|owl.Thing|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Molecular_mass|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|0|0.3333
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.cycle_count_containing_heteroatoms|0|0.3333
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.benzene|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.hydrogen_bond_donnors_count(using_Lipinski’s_definition)|0|0.3333
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.in_silico|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.external_validation|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Sum_of_atom-type_H_E-State(NH)|0|0.3333
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Finger_Prints|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Abs.máx(nM)|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Absorption|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Biological_Activity|0|0.3333
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.EC50|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.regression_statistics|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Sum_of_atom-type_H_E-State(NH2)|0|0.3333
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Supervised_Learning|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.linear_QSAR|0|0.1667
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.ester|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.basic_group_count|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Sum_of_atom-type_H_E-State(SH2)|0|0.3333
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.BBB|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.lipinski|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.three_dimensional_QSAR|0|0.1667
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Atom-type_H_E-State|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.aromatic_atom_count|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.aldehyde|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Validation|0|0.3333
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Contribution|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Pharmacokinetics|0|0.3333
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.hydrogen_bond_donors_count|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.amine|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Sum_of_atom-type_H_E-State(OH)|0|0.3333
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Monte_Carlo|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.ether|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Chemical_Descriptor|0|1.0
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Moreau-Broto_autocorrelation(van_der_Waals_volumes)_descriptors|0|0.5
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.semi-empirical_quantum_chemistry_method|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Esolv.Water|0|0.25
OntoQSAR2_v1.heavy_atom_count|OntoQSAR2_v1.Tissue_Distribution|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Diagnosis|0|0.3333
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.bioassay|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.hartree-fock_method|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.heavy_atom_count|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.AlogP_descriptor|0|1.0
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Inhibitor|0|0.3333
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.bond_count|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Highest_Occupied_Molecular_Orbital_Energy|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.atomic_QSAR_descriptor|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.polar_surface_area_descriptor|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.alcohol|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Abs.máx(eV)|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.pIC50|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.molar_refractivity|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.internal_validation|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Genetic_Algorithm|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Quantum_Chemistry_Computational_Method|0|0.3333
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.FreeE|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.ZeroE|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.y_scrambling|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.plane_polarized_light_method|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.cycle_count|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Functional_Group_Descriptor|0|0.3333
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.pKi|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.non-linear_dimensional_QSAR|0|0.1667
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.IC50|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.partition_coefficient|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Lowest_Unoccupied_Molecular_Orbital_Energy|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Metabolism|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Moreau-Broto_autocorrelation(polarizability)_descriptors|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.carboxylic_acid|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.split_validation|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.atom_count|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.acidic_group_count|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.rotatable_bond_count|0|0.3333
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|0|0.3333
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.phenols|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Toxicity|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.hydrocarbon|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Assay_method|0|0.3333
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.hydrogen_bond_acceptors_count|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.hydrogen_bond_acceptors_count(using_Lipinski’s_definition)|0|0.3333
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.QSAR_descriptor|0|0.2
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Moreau-Broto_autocorrelation(mass)_descriptors|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.ab_initio_quantum_chemistry_computational_method|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.in_vivo|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Trial_and_Error|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Algorithm|0|0.3333
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.two_dimensional_QSAR|0|0.1667
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.in_vitro|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.zagreb_index|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.cross-validation_information|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.valence_electron_computational_method|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Osc.Force|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.tumor_size|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.pi-electron_computational_method|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.amide|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.drug|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Charges|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Excretion|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.ketone|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Dipole|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Transition|0|0.25
OntoQSAR2_v1.AlogP_descriptor|owl.Thing|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Molecular_mass|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|0|0.3333
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.cycle_count_containing_heteroatoms|0|0.3333
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.benzene|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.hydrogen_bond_donnors_count(using_Lipinski’s_definition)|0|0.3333
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.in_silico|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.external_validation|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Sum_of_atom-type_H_E-State(NH)|0|0.3333
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Finger_Prints|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Abs.máx(nM)|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Absorption|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Biological_Activity|0|0.3333
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.EC50|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.regression_statistics|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Sum_of_atom-type_H_E-State(NH2)|0|0.3333
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Supervised_Learning|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.linear_QSAR|0|0.1667
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.ester|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.basic_group_count|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Sum_of_atom-type_H_E-State(SH2)|0|0.3333
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.BBB|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.lipinski|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.three_dimensional_QSAR|0|0.1667
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Atom-type_H_E-State|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.aromatic_atom_count|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.aldehyde|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Validation|0|0.3333
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Contribution|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Pharmacokinetics|0|0.3333
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.hydrogen_bond_donors_count|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.amine|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Sum_of_atom-type_H_E-State(OH)|0|0.3333
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Monte_Carlo|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.ether|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Chemical_Descriptor|0|1.0
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Moreau-Broto_autocorrelation(van_der_Waals_volumes)_descriptors|0|0.5
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.semi-empirical_quantum_chemistry_method|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Esolv.Water|0|0.25
OntoQSAR2_v1.AlogP_descriptor|OntoQSAR2_v1.Tissue_Distribution|0|0.25
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.Diagnosis|0|0.5
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.bioassay|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.hartree-fock_method|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.heavy_atom_count|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.AlogP_descriptor|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.Inhibitor|0|1.0
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.bond_count|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.Highest_Occupied_Molecular_Orbital_Energy|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.atomic_QSAR_descriptor|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.polar_surface_area_descriptor|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.alcohol|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.Abs.máx(eV)|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.pIC50|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.molar_refractivity|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.internal_validation|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.Genetic_Algorithm|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.Quantum_Chemistry_Computational_Method|0|0.5
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.FreeE|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.ZeroE|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.y_scrambling|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.plane_polarized_light_method|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.cycle_count|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.Functional_Group_Descriptor|0|0.5
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.pKi|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.non-linear_dimensional_QSAR|0|0.2
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.IC50|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.partition_coefficient|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.Lowest_Unoccupied_Molecular_Orbital_Energy|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.Metabolism|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.Moreau-Broto_autocorrelation(polarizability)_descriptors|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.carboxylic_acid|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.split_validation|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.atom_count|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.acidic_group_count|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.rotatable_bond_count|0|0.25
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|0|0.25
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.phenols|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.Toxicity|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.hydrocarbon|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.Assay_method|0|0.5
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.hydrogen_bond_acceptors_count|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.hydrogen_bond_acceptors_count(using_Lipinski’s_definition)|0|0.25
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.QSAR_descriptor|0|0.25
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.Moreau-Broto_autocorrelation(mass)_descriptors|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.ab_initio_quantum_chemistry_computational_method|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.in_vivo|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.Trial_and_Error|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.Algorithm|0|0.5
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.two_dimensional_QSAR|0|0.2
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.in_vitro|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.zagreb_index|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.cross-validation_information|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.valence_electron_computational_method|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.Osc.Force|0|0.3333
OntoQSAR2_v1.Inhibitor|OntoQSAR2_v1.tumor_size|0|0.3333
